   1.1100000e+00   1.3900000e+00   5.1800000e-01  -4.6800000e-02   1.0400000e-01   2.8600000e-02   2.3500000e-02   1.3800000e-02
   1.1200000e+00   1.5100000e+00   5.1220000e-01  -4.2600000e-02   1.0010000e-01   2.5000000e-02   2.2100000e-02   1.3200000e-02
   1.1300000e+00   1.6300000e+00   5.0670000e-01  -3.6700000e-02   9.4600000e-02   2.0300000e-02   1.7600000e-02   1.5700000e-02
   1.1400000e+00   1.7500000e+00   5.0220000e-01  -2.6900000e-02   8.9800000e-02   1.7100000e-02   2.2400000e-02   1.3000000e-02
   1.1500000e+00   1.8700000e+00   4.9890000e-01  -1.5800000e-02   8.6900000e-02   1.4100000e-02   2.7400000e-02   1.0600000e-02
   1.1600000e+00   1.9900000e+00   4.9680000e-01  -1.0000000e-02   8.2800000e-02   1.1000000e-02   4.3100000e-02   7.3000000e-03
   1.1700000e+00   2.1200000e+00   4.9560000e-01  -9.2000000e-03   8.0400000e-02   8.0000000e-03   4.7100000e-02   2.9000000e-03
   1.1800000e+00   2.2400000e+00   4.9500000e-01  -1.1800000e-02   8.0400000e-02   5.8000000e-03   4.7300000e-02   4.8000000e-03
   1.1900000e+00   2.3600000e+00   4.9620000e-01  -1.9600000e-02   7.9400000e-02   9.2000000e-03   4.5800000e-02   6.2000000e-03
   1.2000000e+00   2.4900000e+00   4.9910000e-01  -2.7700000e-02   8.0300000e-02   1.2200000e-02   3.5700000e-02   2.5000000e-03
   1.2100000e+00   2.6200000e+00   5.0340000e-01  -3.2400000e-02   8.1300000e-02   1.5500000e-02   2.6700000e-02   5.1000000e-03
   1.2200000e+00   2.7400000e+00   5.0940000e-01  -3.3800000e-02   7.9400000e-02   1.7100000e-02   1.7500000e-02   5.1000000e-03
   1.2300000e+00   2.8700000e+00   5.1560000e-01  -3.0700000e-02   7.8200000e-02   1.5900000e-02   1.2400000e-02   5.9000000e-03
   1.2400000e+00   2.9900000e+00   5.2160000e-01  -2.3500000e-02   7.9400000e-02   1.5700000e-02   1.8700000e-02   4.1000000e-03
   1.2500000e+00   3.1200000e+00   5.2790000e-01  -1.7800000e-02   7.8600000e-02   1.5100000e-02   2.7000000e-02   5.2000000e-03
   1.2600000e+00   3.2500000e+00   5.3340000e-01  -1.1200000e-02   7.9200000e-02   1.4400000e-02   3.9000000e-02   5.7000000e-03
   1.2700000e+00   3.3800000e+00   5.3790000e-01  -8.3000000e-03   7.8400000e-02   1.4000000e-02   4.9800000e-02   8.7000000e-03
   1.2800000e+00   3.5000000e+00   5.4210000e-01  -1.3500000e-02   7.5000000e-02   1.1900000e-02   6.0800000e-02   7.9000000e-03
   1.2900000e+00   3.6300000e+00   5.4600000e-01  -2.0900000e-02   7.4200000e-02   1.0900000e-02   6.6800000e-02   7.1000000e-03
   1.3000000e+00   3.7600000e+00   5.4940000e-01  -3.0000000e-02   7.3400000e-02   1.2900000e-02   6.7700000e-02   8.7000000e-03
   1.3100000e+00   3.8800000e+00   5.5190000e-01  -4.0500000e-02   7.0800000e-02   1.4600000e-02   5.1800000e-02   5.3000000e-03
   1.3200000e+00   4.0100000e+00   5.5400000e-01  -4.7900000e-02   6.9000000e-02   1.5200000e-02   3.0900000e-02   3.7000000e-03
   1.3300000e+00   4.1400000e+00   5.5750000e-01  -4.9200000e-02   6.8700000e-02   1.5100000e-02   1.7300000e-02   3.4000000e-03
   1.3400000e+00   4.2700000e+00   5.6200000e-01  -4.2500000e-02   7.0000000e-02   1.5700000e-02   2.7400000e-02   4.2000000e-03
   1.3500000e+00   4.3900000e+00   5.6580000e-01  -3.0200000e-02   7.0900000e-02   1.7700000e-02   3.1600000e-02   5.1000000e-03
   1.3600000e+00   4.5200000e+00   5.6940000e-01  -1.5800000e-02   7.1400000e-02   1.8300000e-02   3.0800000e-02   5.7000000e-03
   1.3700000e+00   4.6500000e+00   5.7420000e-01  -3.0000000e-03   7.3900000e-02   1.6900000e-02   3.2300000e-02   4.3000000e-03
   1.3800000e+00   4.7700000e+00   5.8000000e-01   2.1000000e-03   7.6300000e-02   1.5900000e-02   5.0700000e-02   1.7000000e-03
   1.3900000e+00   4.9000000e+00   5.8460000e-01  -2.0000000e-04   7.8300000e-02   1.5600000e-02   6.5800000e-02   4.7000000e-03
   1.4000000e+00   5.0300000e+00   5.8750000e-01  -8.9000000e-03   7.9000000e-02   1.5800000e-02   7.6800000e-02   5.0000000e-03
   1.4100000e+00   5.1600000e+00   5.9150000e-01  -2.1100000e-02   7.9600000e-02   1.4600000e-02   7.0300000e-02   4.6000000e-03
   1.4200000e+00   5.2800000e+00   5.9600000e-01  -3.0600000e-02   8.3000000e-02   1.2900000e-02   4.3900000e-02   5.0000000e-03
   1.4300000e+00   5.4100000e+00   6.0000000e-01  -3.8600000e-02   8.4200000e-02   1.3300000e-02   2.0700000e-02   2.8000000e-03
   1.4400000e+00   5.5400000e+00   6.0290000e-01  -4.0800000e-02   8.2600000e-02   1.3600000e-02   2.9800000e-02   5.5000000e-03
   1.4500000e+00   5.6700000e+00   6.0540000e-01  -2.9100000e-02   8.4400000e-02   1.2200000e-02   4.0500000e-02   6.6000000e-03
   1.4600000e+00   5.7900000e+00   6.0870000e-01  -1.0800000e-02   8.6800000e-02   1.0700000e-02   3.1200000e-02   4.9000000e-03
   1.4700000e+00   5.9200000e+00   6.1170000e-01   5.4000000e-03   8.7400000e-02   1.1100000e-02   2.2400000e-02   4.8000000e-03
   1.4800000e+00   6.0500000e+00   6.1310000e-01   1.7200000e-02   8.8100000e-02   1.1800000e-02   2.8100000e-02   5.2000000e-03
   1.4900000e+00   6.1700000e+00   6.1500000e-01   2.0900000e-02   8.6000000e-02   1.1500000e-02   5.1300000e-02   5.1000000e-03
   1.5000000e+00   6.3000000e+00   6.1790000e-01   1.9600000e-02   8.5300000e-02   1.1500000e-02   7.1100000e-02   5.8000000e-03
   1.5100000e+00   6.4300000e+00   6.2120000e-01   1.3200000e-02   8.6500000e-02   1.3500000e-02   8.1900000e-02   6.7000000e-03
   1.5200000e+00   6.5600000e+00   6.2430000e-01  -2.6000000e-03   8.5200000e-02   1.6800000e-02   6.8100000e-02   4.2000000e-03
   1.5300000e+00   6.6800000e+00   6.2750000e-01  -1.9200000e-02   8.4400000e-02   1.9500000e-02   3.8500000e-02   3.4000000e-03
   1.5400000e+00   6.8100000e+00   6.3260000e-01  -2.9300000e-02   8.4500000e-02   2.1600000e-02   1.3500000e-02   4.8000000e-03
   1.5500000e+00   6.9400000e+00   6.3930000e-01  -2.7500000e-02   8.6400000e-02   2.2600000e-02   2.0900000e-02   6.9000000e-03
   1.5600000e+00   7.0700000e+00   6.4560000e-01  -1.4800000e-02   8.9700000e-02   2.3900000e-02   3.1000000e-02   6.8000000e-03
